"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000910","cytokinesis","29/1671","192/18986",0.151041666666667,1.7161442748853,3.09830241263462,0.00286344769023882,0.0297684643240199,0.0232248036701392,"PRC1/RASA1/APC/WNK1/CALM1/IGF1R/PKN2/ROCK1/SON/SPTBN1/CUL3/MTMR4/EXOC5/CIT/PRPF40A/EXOC2/SPIRE1/E2F8/SNX18/ARF1/MAP9/ANK3/SETD2/KLHL9/RAB11FIP4/DCDC1/KLHL13/FMN2/CDC14A",29
"GO:0014902","myotube differentiation","22/1671","133/18986",0.165413533834586,1.87943827252152,3.16171868882257,0.00286944329436674,0.0297769485547191,0.023231422909551,"ADAM12/BCL2/HDAC4/PPP3CA/KLF5/RCAN1/MTOR/ITGB1/MEF2C/NEO1/PTGFRN/HOMER1/ADAMTS5/SIX4/PPP3CB/HDAC9/NLN/MYOCD/XK/CDON/IGF1/NOS1",22
"GO:0048754","branching morphogenesis of an epithelial tube","25/1671","158/18986",0.158227848101266,1.79779408979691,3.12823622646396,0.00288484217362997,0.0298828065877454,0.0233140113832855,"SRC/BCL2/KRAS/COL4A1/STK4/MET/YAP1/MED1/CLIC4/ACVR1/SMAD4/PGR/SALL1/DLG5/HS3ST3B1/GNA13/SIX4/PTCH1/CSMD1/LHX1/WT1/NRP1/PKHD1/FGF2/TCF21",25
"GO:0044319","wound healing, spreading of cells","10/1671","42/18986",0.238095238095238,2.70525205893249,3.4368427594875,0.00291371317909239,0.0300196004777816,0.023420735438809,"PTEN/CD44/CLASP2/MTOR/ITGAV/ITGB1/RREB1/FERMT2/CLASP1/ARHGAP24",10
"GO:0060421","positive regulation of heart growth","10/1671","42/18986",0.238095238095238,2.70525205893249,3.4368427594875,0.00291371317909239,0.0300196004777816,0.023420735438809,"YAP1/ERBB4/RBPJ/MEF2C/PROX1/AKAP6/ZFPM2/IGF1/WT1/FGF2",10
"GO:0090505","epiboly involved in wound healing","10/1671","42/18986",0.238095238095238,2.70525205893249,3.4368427594875,0.00291371317909239,0.0300196004777816,0.023420735438809,"PTEN/CD44/CLASP2/MTOR/ITGAV/ITGB1/RREB1/FERMT2/CLASP1/ARHGAP24",10
"GO:0034446","substrate adhesion-dependent cell spreading","18/1671","101/18986",0.178217821782178,2.02492134312174,3.20830026451273,0.00293273013294262,0.0301614768055225,0.0235314247179521,"CRK/FER/SRC/LAMC1/PTK2/PIK3R1/EFNA5/DAB2/ITGAV/RAB1A/RREB1/FERMT2/PEAK1/ANTXR1/POSTN/SPRY4/NRP1/FZD7",18
"GO:0034765","regulation of monoatomic ion transmembrane transport","47/1671","354/18986",0.132768361581921,1.50852191082846,3.00029419157009,0.00295466304045891,0.0302859782218889,0.0236285584135399,"SLC30A1/BCL2/STOM/CAV1/PPP3CA/RELN/ANK2/WNK1/FMR1/ASPH/ATP7A/CACNB4/CALM1/DMD/ITGB1/NEDD4/PDE4D/PDPK1/TMBIM6/UTRN/SLMAP/HOMER1/YWHAQ/UBQLN1/CAB39/KLHL24/JPH1/GOPC/WNK3/UBR3/DPP10/PDE4B/PPP3CB/ANK3/STIM2/KCNS1/RGS7/STAC/FGF12/AKAP6/CACNA1C/KCNJ1/F2R/KCNAB1/TRPC1/SESTD1/NOS1",47
"GO:0006939","smooth muscle contraction","19/1671","109/18986",0.174311926605505,1.98054233305333,3.18930010412892,0.0029553720268707,0.0302859782218889,0.0236285584135399,"CAV1/ATP2B1/APBB2/ITGA2/KCNMA1/MYLK/PIK3C2A/ROCK1/DOCK4/EDNRB/PRKG1/RAP1GDS1/ZDHHC21/MYOCD/F2R/CHRM2/PTGS2/SSTR2/ADORA2B",19
"GO:0090257","regulation of muscle system process","36/1671","254/18986",0.141732283464567,1.61037051697084,3.04228999366598,0.00296871601778862,0.0303685914346384,0.0236930117096785,"PPARA/FOXP1/TWF1/CAV1/HDAC4/ATP2B1/FOXO1/PPP3CA/ANK2/ASPH/CALM1/DMD/IL6ST/ITGA2/SMAD4/PDE4D/ROCK1/RPS6KB1/NR4A3/DOCK4/MTPN/KCNA1/PDE4B/PRKG1/STC1/AKAP6/ZDHHC21/CACNA1C/MYOCD/F2R/CHRM2/PDE5A/IGF1/PTGS2/ADORA2B/NOS1",36
"GO:0010827","regulation of D-glucose transmembrane transport","15/1671","78/18986",0.192307692307692,2.18501127836855,3.25783635989508,0.00299423188154061,0.0305752026411669,0.0238542059404404,"IRS2/PRKCB/OSBPL8/IRS1/PIK3R1/GRB10/PTPN11/RPS6KB1/YES1/NR4A3/ARPP19/STXBP4/SORBS1/SLC1A2/IGF1",15
"GO:0032092","positive regulation of protein binding","11/1671","49/18986",0.224489795918367,2.55066622699349,3.37631576310854,0.00301488944847243,0.0306229672071873,0.0238914709688321,"ANXA2/GSK3B/IDE/PPP2CB/RAN/USP9X/RAPGEF2/HIPK2/LRRK2/AKTIP/ZNF268",11
"GO:0035850","epithelial cell differentiation involved in kidney development","11/1671","49/18986",0.224489795918367,2.55066622699349,3.37631576310854,0.00301488944847243,0.0306229672071873,0.0238914709688321,"PODXL/NOTCH2/YAP1/MEF2C/SALL1/CD2AP/EDNRB/MAGI2/LHX1/PRKX/WT1",11
"GO:0097720","calcineurin-mediated signaling","11/1671","49/18986",0.224489795918367,2.55066622699349,3.37631576310854,0.00301488944847243,0.0306229672071873,0.0238914709688321,"CAMTA1/PPP3CA/RCAN1/MTOR/GSK3B/DYRK2/NFAT5/PPP3CB/AKAP6/NR5A2/IGF1",11
"GO:0006606","protein import into nucleus","26/1671","167/18986",0.155688622754491,1.76894326248759,3.10053428592692,0.00302320039023283,0.0306532258261879,0.0239150781820887,"E2F3/STK4/PIK3R1/MED1/PPP3CA/TNPO1/ATF2/KPNA3/KPNA5/NF1/PKIA/RAN/TPR/IPO8/RANBP6/UBR5/RAB23/NUP54/LRRK2/PRICKLE1/KPNB1/IPO5/RGPD1/PTGS2/CBLB/ZIC1",26
"GO:0035148","tube formation","23/1671","142/18986",0.161971830985915,1.8403334429076,3.12242165126582,0.00307515680200333,0.0310704331365855,0.0242405755865992,"HIF1A/NFIB/APAF1/TGFB2/PODXL/STK4/CASP3/YWHAZ/PRKACB/PROX1/RET/FZD3/TMED2/SIX4/PRICKLE1/IRX2/PTCH1/LMO4/SETD2/MIB1/GRHL2/LRP2/FGF2",23
"GO:0071902","positive regulation of protein serine/threonine kinase activity","23/1671","142/18986",0.161971830985915,1.8403334429076,3.12242165126582,0.00307515680200333,0.0310704331365855,0.0242405755865992,"HMGA2/ADAM9/SRC/THBS1/NTRK3/EGFR/CCND3/ROBO1/CALM1/DDX3X/MAP3K4/PROX1/TNFRSF11A/RAPGEF2/FERMT2/SASH1/CAB39/LRRK2/TENM1/TAOK3/PDE5A/MAP2K1/FGF2",23
"GO:0043271","negative regulation of monoatomic ion transport","22/1671","134/18986",0.164179104477612,1.86541261377136,3.12305176172414,0.00315459448324325,0.0318171292704656,0.0248231340592788,"SLC30A1/BCL2/CAV1/PPP3CA/WNK1/FMR1/ATP7A/CALM1/NEDD4/TMBIM6/YWHAQ/UBQLN1/CAB39/GOPC/UBR3/PPP3CB/ANK3/STC1/KCNAB1/SESTD1/PTGS2/NOS1",22
"GO:0140014","mitotic nuclear division","39/1671","282/18986",0.138297872340426,1.57134853635866,3.00289885377769,0.00317278216130169,0.0319445265242092,0.0249225270334713,"SMC1A/NFIA/KIF2A/EML4/NFIB/PRC1/APC/ATM/CLASP2/EPS8/KIF11/MAD2L1/PPP1CC/RAN/TPR/ZNF207/CUL3/BAZ1B/BUB3/ARHGEF10/DLGAP5/STAG1/STAG2/CLASP1/NIPBL/PHIP/NDEL1/PRICKLE1/USP16/MAP9/KPNB1/TTN/SMARCA5/RMDN1/IGF1/DUSP1/SPDL1/CDC14A/NSL1",39
"GO:0042176","regulation of protein catabolic process","49/1671","374/18986",0.131016042780749,1.48861196184039,2.96473343890473,0.00319562896651677,0.0321183058190646,0.0250581064157673,"ADAM9/STYX/EGFR/CAV1/APC/LDLR/FOXO1/FBXW7/FMR1/ANXA2/BARD1/CSNK1A1/DAB2/GSK3B/IDE/MAD2L1/SMAD4/NEDD4/PPP2R3A/PSMD1/ROCK1/USP9X/MYCBP2/RYBP/USP25/UBQLN1/PHF20L1/AZIN1/VPS35/RNF128/USP38/LRRK2/UBR3/AMER1/PRICKLE1/CREBRF/TMTC3/RCHY1/ZNF268/CSNK1E/OGT/UBE2K/CSNK2A2/USP26/FMN2/SNX3/MFSD8/LRP2/CBLB",49
"GO:0021915","neural tube development","24/1671","151/18986",0.158940397350993,1.80589011616156,3.08861494476668,0.00325939304099473,0.0325027808430469,0.02535806669759,"HIF1A/BMI1/APAF1/TGFB2/STK4/CASP3/NF1/PLXNA2/PRKACB/PROX1/FZD3/TMED2/RPGRIP1L/PRICKLE1/PTCH1/LMO4/SETD2/INTU/TBC1D32/MARCKS/MIB1/GRHL2/PAX6/LRP2",24
"GO:0070646","protein modification by small protein removal","20/1671","118/18986",0.169491525423729,1.92577265212143,3.13375251077796,0.00326393592833489,0.0325027808430469,0.02535806669759,"USP9X/USP6/COPS2/USP15/OTUD3/USP24/USP25/USP53/OTUD4/YOD1/USP31/USP42/USP38/USP16/SENP6/TANK/USP22/VCPIP1/USP9Y/BRCC3",20
"GO:0000041","transition metal ion transport","18/1671","102/18986",0.176470588235294,2.00506917309114,3.16177761589584,0.00327492972968581,0.0325027808430469,0.02535806669759,"SLC30A1/PGRMC2/SLC30A7/ATP7A/SLC1A1/TFRC/SLC30A4/AP3D1/SLC39A6/FLVCR1/TRPM7/SLC30A6/ATP2C1/MMGT1/STEAP2/SLC39A8/SLC30A5/ABCC5",18
"GO:0035282","segmentation","18/1671","102/18986",0.176470588235294,2.00506917309114,3.16177761589584,0.00327492972968581,0.0325027808430469,0.02535806669759,"BMI1/ATM/RBPJ/SMAD4/MLLT3/PCDH8/PLXNA2/PPP2R3A/FZD5/FRS2/TMED2/MTF2/IRX2/LHX1/MIB1/WT1/NRP1/NRP2",18
"GO:0010613","positive regulation of cardiac muscle hypertrophy","9/1671","36/18986",0.25,2.84051466187911,3.43374628403498,0.00327616729857506,0.0325027808430469,0.02535806669759,"TWF1/PPP3CA/IL6ST/ROCK1/NR4A3/MTPN/AKAP6/PDE5A/IGF1",9
"GO:0050931","pigment cell differentiation","9/1671","36/18986",0.25,2.84051466187911,3.43374628403498,0.00327616729857506,0.0325027808430469,0.02535806669759,"BCL2/ZEB2/ANKRD27/MEF2C/AP3D1/BLOC1S5/EDNRB/KITLG/MITF",9
"GO:1902745","positive regulation of lamellipodium organization","9/1671","36/18986",0.25,2.84051466187911,3.43374628403498,0.00327616729857506,0.0325027808430469,0.02535806669759,"SRC/PIK3R1/ATP7A/MTOR/PIK3CA/RREB1/ABI2/NCKAP1/AUTS2",9
"GO:0051494","negative regulation of cytoskeleton organization","26/1671","168/18986",0.154761904761905,1.75841383830612,3.06730127547926,0.00328476529306145,0.0325027808430469,0.02535806669759,"TWF1/PIK3R1/MET/APC/CLASP2/CAPZA1/DYRK1A/EPS8/SMAD4/MAP1B/MID1/TRIM37/PIK3CA/SPTBN1/ARFGEF1/WDR47/CAMSAP2/CLASP1/TMOD2/TAOK1/MTPN/TMOD1/TTBK2/NAV3/CAPZA2/PLEKHH2",26
"GO:0061572","actin filament bundle organization","26/1671","168/18986",0.154761904761905,1.75841383830612,3.06730127547926,0.00328476529306145,0.0325027808430469,0.02535806669759,"SRC/ZEB2/PIK3R1/MET/CLASP2/LPAR1/EPS8/MTOR/MYO1B/PAWR/ROCK1/CUL3/ARHGEF10/FERMT2/LIMCH1/CLASP1/CCDC88A/SPIRE1/SYNPO2/SORBS1/BAIAP2/MARCKS/CALD1/PPM1E/FMN2/NRP1",26
"GO:0051656","establishment of organelle localization","61/1671","488/18986",0.125,1.42025733093956,2.92176376772657,0.00331476637756072,0.0327432850594443,0.0255457036259472,"HIF1A/GJA1/LIN7C/EML4/TRIP11/APC/YWHAZ/ATM/CLASP2/ITGB1/KIF5B/MAD2L1/MAP1B/MAP4/MYO5A/MYO5B/PAFAH1B1/PDPK1/PPP6C/RAB1A/RAN/SYT4/ZNF207/NR4A3/PICALM/CUL3/LIN7A/SYNJ1/AP3D1/BUB3/SNAP91/EXOC5/TMED2/KIF1B/AGTPBP1/CLASP1/TANC2/EXOC2/SPIRE1/BLOC1S5/TRAPPC13/NDEL1/LRRK2/FAM91A1/UNC13C/SYT11/STXBP1/ARFGAP3/KPNB1/WASL/CBL/TRAPPC8/CCDC186/PAX6/RMDN1/FMN2/SPDL1/CLMN/NSL1/ADORA2B/PKHD1",61
"GO:0046824","positive regulation of nucleocytoplasmic transport","13/1671","64/18986",0.203125,2.30791816277678,3.25588694554493,0.00337877157930763,0.0329996629226207,0.0257457248790704,"PIK3R1/GSK3B/NEDD4/PPM1A/RAN/TPR/CPSF6/UBR5/CTDSPL2/IPO5/KHDRBS1/PTGS2/ZIC1",13
"GO:2000179","positive regulation of neural precursor cell proliferation","13/1671","64/18986",0.203125,2.30791816277678,3.25588694554493,0.00337877157930763,0.0329996629226207,0.0257457248790704,"HIF1A/ITGB1/PROX1/FZD3/VCAN/LHX1/DISC1/INSM1/PAX6/CDON/LRP2/TOX/FGF2",13
"GO:0010002","cardioblast differentiation","6/1671","18/18986",0.333333333333333,3.78735288250549,3.67535855945766,0.00338090128047028,0.0329996629226207,0.0257457248790704,"TGFB2/RBPJ/ITGB1/PRICKLE1/DHX36/MYOCD",6
"GO:0035728","response to hepatocyte growth factor","6/1671","18/18986",0.333333333333333,3.78735288250549,3.67535855945766,0.00338090128047028,0.0329996629226207,0.0257457248790704,"CRK/GAB1/CREB1/MED1/GCLM/NRP1",6
"GO:0036507","protein demannosylation","6/1671","18/18986",0.333333333333333,3.78735288250549,3.67535855945766,0.00338090128047028,0.0329996629226207,0.0257457248790704,"MAN1A2/UGGT2/UGGT1/EDEM3/RNF103/RNF139",6
"GO:0036508","protein alpha-1,2-demannosylation","6/1671","18/18986",0.333333333333333,3.78735288250549,3.67535855945766,0.00338090128047028,0.0329996629226207,0.0257457248790704,"MAN1A2/UGGT2/UGGT1/EDEM3/RNF103/RNF139",6
"GO:0046579","positive regulation of Ras protein signal transduction","6/1671","18/18986",0.333333333333333,3.78735288250549,3.67535855945766,0.00338090128047028,0.0329996629226207,0.0257457248790704,"SRC/NOTCH2/RASGRF1/PICALM/KITLG/IGF1",6
"GO:0031016","pancreas development","15/1671","79/18986",0.189873417721519,2.15735290775629,3.20221375286042,0.00340180421707289,0.0331448813062838,0.0258590215682499,"CDK6/MET/ACVR2B/GSK3B/MEIS2/PDPK1/PROX1/RFX3/ONECUT2/NPHP3/NEUROD1/NR5A2/INSM1/PAX6/ZNF800",15
"GO:0055002","striated muscle cell development","27/1671","177/18986",0.152542372881356,1.73319538690929,3.04442851853301,0.00340730994120955,0.0331448813062838,0.0258590215682499,"PPARA/FOXP1/BCL2/CFL2/PPP3CA/CTCF/RCAN1/MTOR/ITGB1/SMAD4/PRKAR1A/PROX1/MAP2K4/SORBS2/HOMER1/AKAP13/TMOD2/SIX4/PRICKLE1/PRKG1/PPP3CB/TMOD1/HDAC9/TTN/AKAP6/XK/IGF1",27
"GO:0072006","nephron development","25/1671","160/18986",0.15625,1.77532166367445,3.05946268662549,0.00342250750477998,0.0332364791300339,0.0259304844912295,"BCL2/PODXL/NOTCH2/YAP1/ERBB4/PPP3CA/SMAD4/MEF2C/RET/SALL1/HS3ST3B1/NUP160/CD2AP/SIX4/IRX2/EDNRB/PTCH1/FMN1/MAGI2/KIF26B/LHX1/WT1/FGF2/COL4A4/TCF21",25
"GO:0055074","calcium ion homeostasis","44/1671","329/18986",0.133738601823708,1.51954583735782,2.95313425002574,0.00343634277123079,0.0333145608630789,0.0259914024109602,"PRKCB/SLC30A1/BCL2/CAV1/ATP2B1/ANK2/ASPH/CACNB4/CALM1/DMD/ITPR1/PDE4D/PDPK1/TMBIM6/TRIM24/SV2B/JPH1/C19orf12/SLC10A7/TMTC4/TMEM178A/ERC2/ATP2C1/RAP1GDS1/PLCH1/STIM2/STC1/AKAP6/PLCB1/CACNA1C/GRIK2/DISC1/F2R/ATP2B2/XK/TRPC1/CXCL12/TRPA1/SLC35G1/PKHD1/FGF2/CCDC47/ANKH/GRM1",44
"GO:0045022","early endosome to late endosome transport","10/1671","43/18986",0.232558139534884,2.64233922035266,3.34930725509198,0.00350255491637515,0.0336556669272834,0.0262575270348444,"SRC/ANKRD27/DAB2/MAPK1/EEA1/DNAJC13/AKTIP/SNX3/MAP2K1/MTMR2",10
"GO:0051938","L-glutamate import","10/1671","43/18986",0.232558139534884,2.64233922035266,3.34930725509198,0.00350255491637515,0.0336556669272834,0.0262575270348444,"SLC7A11/ITGB1/NF1/SLC1A1/SLC25A12/SLC38A2/SLC17A6/STXBP1/SLC1A2/GRM1",10
"GO:0060412","ventricular septum morphogenesis","10/1671","43/18986",0.232558139534884,2.64233922035266,3.34930725509198,0.00350255491637515,0.0336556669272834,0.0262575270348444,"BMPR2/TGFB2/ROBO1/ACVR1/RBPJ/SMAD4/PROX1/SOX11/HEY1/ZFPM2",10
"GO:0090504","epiboly","10/1671","43/18986",0.232558139534884,2.64233922035266,3.34930725509198,0.00350255491637515,0.0336556669272834,0.0262575270348444,"PTEN/CD44/CLASP2/MTOR/ITGAV/ITGB1/RREB1/FERMT2/CLASP1/ARHGAP24",10
"GO:0001755","neural crest cell migration","12/1671","57/18986",0.210526315789474,2.39201234684557,3.26963261864649,0.00350951824773912,0.0336556669272834,0.0262575270348444,"HIF1A/ERBB4/ACVR1/RET/SEMA5A/EDNRB/KITLG/SEMA6D/SEMA6A/PAX6/NRP1/NRP2",12
"GO:0019933","cAMP-mediated signaling","12/1671","57/18986",0.210526315789474,2.39201234684557,3.26963261864649,0.00350951824773912,0.0336556669272834,0.0262575270348444,"CREB1/LPAR1/PDE4D/RAPGEF2/PEX5L/PDE4B/PDE7B/ADCY2/ADCY1/ADCYAP1/PDE1C/PDE5A",12
"GO:0051495","positive regulation of cytoskeleton organization","28/1671","186/18986",0.150537634408602,1.71041743080893,3.02463820799251,0.00351250655007306,0.0336556669272834,0.0262575270348444,"FER/CFL2/MET/LPAR1/MTOR/MAP1B/PROX1/CLIP1/SEMA5A/ARHGEF10/FCHSD2/ABI2/NCKAP1/FERMT2/LIMCH1/CLASP1/CCDC88A/SLAIN2/SYNPO2/RICTOR/FMN1/BAIAP2/TENM1/NCK1/NAV3/PPM1E/PDE4DIP/NRP1",28
"GO:0007492","endoderm development","16/1671","87/18986",0.183908045977011,2.08957400414096,3.16431146303001,0.0035375186857128,0.0338389266625006,0.0264005028808516,"HMGA2/LAMC1/TNRC6A/COL5A2/COL12A1/BPTF/ITGAV/SMAD4/SOX2/CTR9/RTF1/CDC73/SETD2/LHX1/DUSP1/MAP2K1",16
"GO:0001736","establishment of planar polarity","8/1671","30/18986",0.266666666666667,3.02988230600439,3.45653065628983,0.00356192141585618,0.0339200546978085,0.0264637974690998,"TP63/ERBB4/PAFAH1B1/FZD3/EXOC5/RPGRIP1L/INTU/PKHD1",8
"GO:0007164","establishment of tissue polarity","8/1671","30/18986",0.266666666666667,3.02988230600439,3.45653065628983,0.00356192141585618,0.0339200546978085,0.0264637974690998,"TP63/ERBB4/PAFAH1B1/FZD3/EXOC5/RPGRIP1L/INTU/PKHD1",8
"GO:0099054","presynapse assembly","11/1671","50/18986",0.22,2.49965290245362,3.29848041559682,0.00356370030222236,0.0339200546978085,0.0264637974690998,"PTEN/PTPRD/VPS35/SLITRK4/PCDH17/NRXN1/SLITRK3/LRFN5/GRID2/NLGN4Y/IGSF11",11
"GO:0007229","integrin-mediated signaling pathway","19/1671","111/18986",0.171171171171171,1.94485688561092,3.10146096359982,0.00364367378775348,0.034253987236971,0.0267243254418129,"ADAM9/SRC/LAMC1/PTK2/ADAM10/DST/ITGA6/ITGA1/ITGA2/ITGA9/ITGAV/ITGB1/ITGB8/PTPN11/PTPRA/CUL3/FERMT2/ITGB6/NRP1",19
"GO:0046620","regulation of organ growth","18/1671","103/18986",0.174757281553398,1.98560248209025,3.11578284659837,0.00364962415363086,0.034253987236971,0.0267243254418129,"PPARA/FOXP1/PTEN/RUNX1/STK4/YAP1/ERBB4/RBPJ/MEF2C/PROX1/LATS1/FLVCR1/WWC2/AKAP6/ZFPM2/IGF1/WT1/FGF2",18
"GO:0003177","pulmonary valve development","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"BMPR2/TGFB2/NOTCH2/ROBO1/RBPJ/ADAMTS5/HEY1",7
"GO:0010839","negative regulation of keratinocyte proliferation","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"KLF9/MED1/EFNB2/CASK/PTCH1/INTU/ZEB1",7
"GO:0032288","myelin assembly","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"DICER1/ANK2/EPB41L3/TENM4/PIKFYVE/CNTN1/MTMR2",7
"GO:0032528","microvillus organization","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"PODXL/KLF5/PTPN11/RAPGEF2/TNIK/GLDN/ATP8B1",7
"GO:0045844","positive regulation of striated muscle tissue development","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"PRKAA1/BCL2/GJA1/CREB1/MEF2C/RPS6KB1/CDON",7
"GO:0048636","positive regulation of muscle organ development","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"PRKAA1/BCL2/GJA1/CREB1/MEF2C/RPS6KB1/CDON",7
"GO:1901863","positive regulation of muscle tissue development","7/1671","24/18986",0.291666666666667,3.3139337721923,3.5236823590113,0.00365972030747852,0.034253987236971,0.0267243254418129,"PRKAA1/BCL2/GJA1/CREB1/MEF2C/RPS6KB1/CDON",7
"GO:0016032","viral process","57/1671","452/18986",0.126106194690265,1.43282597988592,2.89321186004272,0.00366076551961073,0.034253987236971,0.0267243254418129,"PPARA/HMGA2/SRC/BCL2/NFIA/DDX5/STOM/EGFR/CAV1/MAN2A1/IGF2R/LDLR/FMR1/CCNT2/CHD1/CSNK1A1/CTBP2/DDX3X/EFNB2/GSK3B/IDE/ITGA2/ITGAV/ITGB1/KPNA3/NEDD4/PKN2/PROX1/RAB1A/RAN/TFRC/TOP2A/TOP2B/UBP1/EIF3A/XPR1/VAPA/PABPC1/NUCKS1/PEG10/CANX/SMC6/PIKFYVE/PCSK5/MGAT5/CBL/SLC20A2/NR5A2/ST6GALNAC3/TMEM41B/EIF2AK2/DENR/CR1/ITGB6/SNX3/NRP1/CCNK",57
"GO:0016050","vesicle organization","50/1671","386/18986",0.129533678756477,1.47176925485964,2.90903597823233,0.00367537603268611,0.034253987236971,0.0267243254418129,"ABCA1/BCL2/ZEB2/CAV1/ANKRD27/CREB1/ANXA2/ATP6V1C1/AGFG1/PAFAH1B1/PIP4K2A/PPP6C/RAB1A/SURF4/SYT1/SYT4/PICALM/EEA1/CUL3/SYNJ1/AP3D1/VAPA/ZFYVE16/SNAP91/STAM2/SEC24A/TMED2/TMCC1/DNAJC13/VPS36/RAB14/RAB22A/BLOC1S5/TRAPPC13/VPS13B/ALS2/ERC2/SYT11/AKTIP/STXBP1/ARFGAP3/PIKFYVE/WASL/TRAPPC8/CHN2/F2R/ZDHHC15/BET1/SNX3/YIPF4",50
"GO:0006448","regulation of translational elongation","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"SRP9/CPEB3/EIF5A2/CPEB2/USP16",5
"GO:0010960","magnesium ion homeostasis","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"CNNM4/TRPM7/KCNA1/ANK3/XK",5
"GO:0031987","locomotion involved in locomotory behavior","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"RCAN1/GPR37/VPS35/ARRDC3/PPP3CB",5
"GO:0038203","TORC2 signaling","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"USP9X/SESN3/RICTOR/SIK3/MAPKAP1",5
"GO:0048103","somatic stem cell division","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"BMI1/ZFP36L2/TGFB2/FUT9/FZD7",5
"GO:1903867","extraembryonic membrane development","5/1671","13/18986",0.384615384615385,4.3700225567371,3.77588499598153,0.00370007411274291,0.034253987236971,0.0267243254418129,"MAP3K4/FZD5/TMED2/PAXIP1/E2F8",5
"GO:1904019","epithelial cell apoptotic process","15/1671","80/18986",0.1875,2.13038599640934,3.14741647042055,0.00385377471107887,0.0356195350707274,0.0277897005312355,"PPARA/TIA1/PRKAA1/BCL2/STK4/CASP3/YAP1/ANXA2/ATF2/EIF2S1/IGF1R/EXOC5/USP53/NEUROD1/PKHD1",15
"GO:0072073","kidney epithelium development","24/1671","153/18986",0.156862745098039,1.78228370941435,3.01809236276248,0.00387411897081575,0.0357500962491489,0.027891561940772,"BCL2/PODXL/NOTCH2/YAP1/EFNB2/EPHA7/SMAD4/MEF2C/RET/SALL1/HS3ST3B1/CD2AP/SIX4/IRX2/EDNRB/PTCH1/FMN1/MAGI2/KIF26B/LHX1/RARB/WT1/FGF2/TCF21",24
"GO:0099518","vesicle cytoskeletal trafficking","13/1671","65/18986",0.2,2.27241172950329,3.19223295799791,0.00389037955414989,0.0357912766476252,0.02792369012378,"KIF5B/MYO5A/MYO5B/PAFAH1B1/RAB1A/SYT4/AP3D1/KIF1B/TANC2/BLOC1S5/NDEL1/WASL/CCDC186",13
"GO:0003231","cardiac ventricle development","21/1671","128/18986",0.1640625,1.86408774685817,3.04717427718779,0.00389725851129124,0.0357912766476252,0.02792369012378,"HIF1A/TMEM65/BMPR2/TGFB2/TRIP11/MED1/ROBO1/ACVR1/RBPJ/SMAD4/MEF2C/PROX1/SALL1/SOX11/FRS2/HEY1/LMO4/MYOCD/GRHL2/ZFPM2/LRP2",21
"GO:0072175","epithelial tube formation","21/1671","128/18986",0.1640625,1.86408774685817,3.04717427718779,0.00389725851129124,0.0357912766476252,0.02792369012378,"HIF1A/APAF1/TGFB2/PODXL/STK4/CASP3/PRKACB/PROX1/RET/FZD3/TMED2/SIX4/PRICKLE1/IRX2/PTCH1/LMO4/SETD2/MIB1/GRHL2/LRP2/FGF2",21
"GO:0006900","vesicle budding from membrane","16/1671","88/18986",0.181818181818182,2.06582884500299,3.11317232493118,0.00397851744870499,0.036301414415355,0.0283216901472709,"ANXA2/PPP6C/RAB1A/SURF4/PICALM/CUL3/AP3D1/VAPA/SNAP91/SEC24A/TMED2/TRAPPC13/ARFGAP3/WASL/TRAPPC8/SNX3",16
"GO:0010770","positive regulation of cell morphogenesis","9/1671","37/18986",0.243243243243243,2.76374399534184,3.33599614491584,0.00399700736213597,0.036301414415355,0.0283216901472709,"CAPRIN1/SLC30A1/CAPRIN2/ANKRD27/PTPRD/RELN/PAFAH1B1/DHX36/BAIAP2",9
"GO:0014742","positive regulation of muscle hypertrophy","9/1671","37/18986",0.243243243243243,2.76374399534184,3.33599614491584,0.00399700736213597,0.036301414415355,0.0283216901472709,"TWF1/PPP3CA/IL6ST/ROCK1/NR4A3/MTPN/AKAP6/PDE5A/IGF1",9
